y_true,y_pred,y_pred_p
0,0,0.11090259699867322
1,0,0.3645050599154305
1,0,0.19146644526638085
0,0,0.0717385790322429
0,0,0.06257307408562333
0,0,0.3603225240584615
1,1,0.6368634046012361
0,0,0.14204823079849827
0,0,0.0906897408596402
0,0,0.1190178306853776
0,0,0.05828381402386701
0,0,0.17858621820874707
1,1,0.8158292691550617
1,1,0.8278957839944593
0,0,0.08241697435060516
0,0,0.04947050273550584
0,0,0.12068826133253038
0,0,0.20950244150998576
0,0,0.08684907746943664
0,0,0.07472497267976971
0,0,0.028659688164256007
0,0,0.223190900471531
0,1,0.6459424291929782
0,0,0.09369659204757792
0,0,0.03335973184571134
0,0,0.2927799649948028
0,1,0.7774733856990619
0,0,0.1385347265458225
0,0,0.34510899491351416
0,0,0.1659616967366539
0,0,0.36410118604913905
1,0,0.1679509436207395
0,0,0.044851988097671304
0,0,0.14344808121750935
0,0,0.16237819936295808
1,0,0.325350213710247
1,0,0.03781385861403527
0,0,0.09804615047516642
0,0,0.35770654901533766
1,0,0.33208529745374266
0,1,0.5976835841254725
0,0,0.1422137685815548
0,0,0.21287280419849744
0,0,0.049863314015425625
0,0,0.20968009264093632
0,0,0.15355525261759687
0,0,0.15347694257500494
0,0,0.16907340670715948
1,1,0.7831873607093546
0,0,0.10144040123964207
0,0,0.10191912594526989
0,0,0.09359355703678729
1,0,0.18255691017448133
1,0,0.41525510049358144
0,0,0.14161763925530332
0,0,0.43854416222425735
0,0,0.37217120968703354
0,0,0.06857989537228812
0,0,0.052724660162218925
0,0,0.06050999412727271
0,0,0.18855102834486973
0,0,0.17223335368933507
0,0,0.1146467172198901
0,0,0.20308826366927335
1,0,0.23583480283005737
0,0,0.1468572097551132
0,0,0.058907693160403916
1,0,0.3622618652653111
0,0,0.15264325151554703
0,0,0.13092004067778168
0,1,0.5561758729009677
1,0,0.19745931401142727
0,0,0.08826390927539272
0,0,0.13645836345542675
0,0,0.20216802905343598
0,0,0.38455465010325657
0,0,0.048772953533448314
0,0,0.07883130661531777
0,0,0.1615576978267384
0,0,0.10175391979376054
0,0,0.07953778899434583
1,1,0.6423455092633782
0,0,0.10131558780358711
0,0,0.055939293118458557
0,0,0.11570611536260819
0,0,0.19952707096669184
0,0,0.0687063813533257
1,0,0.3082586039030903
0,0,0.2903016825273992
0,0,0.16687798659349623
0,0,0.10524686789734798
1,1,0.7368329108642988
1,1,0.8932989264854913
0,0,0.4447811773593181
0,0,0.12823272793150559
0,0,0.06284452757830393
0,0,0.22850222601617412
0,0,0.12283641166588206
0,0,0.05394732493509925
0,0,0.21326722593498845
0,0,0.09346498360297198
0,0,0.07445150490860715
0,0,0.15187048000840928
0,1,0.5032287523132016
0,0,0.21531419306274363
0,0,0.31379871566857187
1,0,0.20569576414693277
0,0,0.10699417066445308
0,1,0.6589034114081799
0,1,0.6644681717284912
0,0,0.13211883769149638
0,0,0.060316186789605875
0,0,0.3871831264469721
0,0,0.43171571866283365
0,0,0.1403561500476631
0,0,0.3071607837570098
0,0,0.16813663481391725
0,0,0.09574863579940122
0,0,0.14345392119940492
0,0,0.08787039996211735
0,0,0.05292400037219813
1,1,0.7092990943852547
0,0,0.4577508953469667
0,1,0.7146812640985772
0,0,0.07425388200363112
0,0,0.33416890578241537
0,0,0.17163523067699119
1,0,0.15046993136743453
1,0,0.18554003074672623
0,0,0.3141399581739282
0,0,0.07314800894707126
1,1,0.6299679456807435
0,0,0.23620804335006998
0,0,0.1775657976296068
1,0,0.34596428830010034
0,0,0.17287143934197216
0,0,0.08373633884611356
0,0,0.05267183634420861
0,1,0.5640866829645849
0,0,0.1596302886099323
0,0,0.1402334576734172
0,0,0.4508551371539766
1,0,0.0889303284831697
1,0,0.20861860065916696
0,0,0.27391656995491487
0,0,0.09900550327421148
0,0,0.2349966695892949
0,0,0.21780717332181962
0,0,0.13943514008497207
0,0,0.16504488869094752
0,0,0.10056180217405933
0,0,0.08033943553936267
0,0,0.14988226406409189
0,0,0.06641633472713461
1,0,0.4479862781223046
0,0,0.03007929697550214
0,0,0.05195747730544143
0,0,0.20911224867802689
0,0,0.20070878086753668
0,0,0.19056742329889234
0,0,0.13609026967802437
0,0,0.24927925676997997
0,0,0.07873105143439717
1,1,0.7784175745999372
0,0,0.2978805282372878
0,0,0.15293986247179336
1,0,0.2392586286745441
0,0,0.2523255698719137
0,0,0.19205765099369054
1,0,0.25159815868760027
0,0,0.11701413295111711
1,0,0.150538068181924
0,0,0.2700093210722363
0,0,0.07978208347804698
0,0,0.22655375339256922
0,0,0.0716068229454948
0,0,0.2860412987172757
0,0,0.1891481149447709
0,0,0.14217931319882185
0,0,0.2015242267170743
0,0,0.15057836246666967
0,0,0.09398208087390397
0,0,0.15475439439707842
0,0,0.32707946988190967
1,0,0.05641496652446855
0,0,0.08774404080855783
0,0,0.2891790103881276
0,0,0.16188826313014698
0,0,0.09082525748185666
0,0,0.07014636254212742
1,1,0.799852952887005
0,0,0.15739322338443718
0,0,0.150538068181924
0,0,0.08317230249961408
0,0,0.38473757560012234
0,1,0.6000170106452717
0,0,0.26760515772433363
0,0,0.17665269855711932
0,0,0.07886433363786935
0,0,0.09137998860400556
0,0,0.1264223545548762
0,0,0.16370080867118425
0,0,0.31890136595772856
1,0,0.129067541717048
1,1,0.6604530602158407
0,0,0.054929344611725946
0,0,0.0642507654536572
1,1,0.7057654181472885
1,0,0.16599228899784912
0,0,0.3228009457788017
0,0,0.15241180056899695
0,0,0.14218813693732812
0,0,0.1531874444950194
0,0,0.145644986655314
0,0,0.34309691924713515
0,0,0.07478221437547444
0,0,0.13245335940638103
0,0,0.06699664972450194
0,0,0.173281075115886
0,0,0.1089424475138153
0,0,0.05292581900672266
1,1,0.62298486102259
0,0,0.08404638978907143
0,0,0.14303288636997527
0,0,0.20438378762075982
0,0,0.08417244477183
0,0,0.14987842201442964
0,0,0.11117697984923414
0,0,0.07466021633441632
0,0,0.22982578330025952
0,0,0.41004673098936806
1,0,0.16650097227750774
0,0,0.3353830868107352
0,0,0.10282170565774754
0,0,0.166735266259032
0,0,0.23197638153139677
0,0,0.10510904590298088
0,0,0.11552185133298491
0,0,0.04707103571210463
0,0,0.17341915710639408
0,0,0.10475659798776568
1,0,0.29715294018696575
0,0,0.20684261585394131
1,1,0.6209868666521643
0,0,0.13369882145761036
1,0,0.28314074766204106
0,0,0.05315590061288567
1,0,0.47031700091629264
0,0,0.28450673425612405
0,0,0.21043627902413736
1,0,0.307005013957964
1,0,0.16650219952441603
1,0,0.23425501691773137
0,0,0.0885213777967991
0,0,0.06687353115369038
0,0,0.17663225917071623
1,1,0.8446864356843309
0,0,0.23278353106334435
0,0,0.16890247795507243
0,1,0.5446642036560185
0,0,0.1640349312940793
0,0,0.12780395489213292
0,0,0.10739299676294752
1,0,0.36180130871037414
0,0,0.06722086162775512
1,1,0.7309513095058813
0,0,0.09441510058960023
0,0,0.14575990386290996
0,0,0.09120989088394746
0,0,0.17086591304510568
0,0,0.18192889783296917
1,1,0.8278640190084873
0,0,0.1540399750831923
0,0,0.03330017588138519
0,0,0.49652382312909943
0,0,0.04462430458255119
0,0,0.16109947598612567
1,0,0.11556013927637708
0,0,0.2289674831121546
0,0,0.15844540294812676
1,0,0.08356940930546146
1,0,0.07547979435252751
0,0,0.25719771159678273
0,0,0.4565847069570872
1,0,0.0929162471091905
0,0,0.0840340666424062
0,0,0.20251641903968895
1,0,0.21827114993043645
0,0,0.20867172747449325
1,0,0.16530740660078286
1,0,0.4143430060787072
0,0,0.11183490498502571
0,0,0.09644167545104664
0,0,0.07473680619503167
0,0,0.10836262363049896
0,1,0.6572976286447005
0,0,0.18760927713266237
1,1,0.5226184173387418
1,0,0.08624650172360726
0,0,0.07935006352363451
0,0,0.16611632132549636
0,0,0.15188101608773555
1,0,0.0645623838626654
0,0,0.28269819393679485
0,0,0.06822804191551585
0,0,0.14700078495933466
0,0,0.07631192114131331
1,0,0.23966265350452243
0,0,0.08157776439396945
0,0,0.058258080429940316
0,0,0.19143857588050137
0,0,0.05009948748589269
0,0,0.2978839262538134
0,0,0.15242286372534014
0,0,0.41499020371442724
0,1,0.6835109811074941
0,0,0.04941126647646845
0,0,0.11977003125490522
1,0,0.060982495943226744
0,0,0.09516519919761451
0,0,0.08602402852089103
1,1,0.7512322890241775
0,0,0.15638745829923115
0,0,0.35246578831473224
0,0,0.08698734034965616
0,0,0.07159103119316174
1,0,0.4760214698305325
0,0,0.458899730029386
0,0,0.12455674344192695
1,0,0.20375181710797977
1,1,0.7004535978826663
0,0,0.18249209679650835
0,0,0.12104724813081917
0,0,0.12356436823955874
0,0,0.18926207486810487
0,0,0.33707172099271093
0,0,0.12994618261224566
0,0,0.06600563008235727
1,0,0.20174073129690318
0,0,0.1645547608079683
0,0,0.1387534737821627
0,0,0.09342616813598273
1,1,0.7793999661155235
0,0,0.10162137535306609
0,0,0.13658033632700653
0,0,0.051529253151244965
0,0,0.059461034395594484
0,0,0.049887871802585255
0,0,0.14501760215251408
0,0,0.13365589659049937
0,0,0.21706808557203458
0,0,0.3664650369040433
0,0,0.1600388974611271
0,0,0.10544788930572577
1,1,0.6024410716215941
1,1,0.7275363728695782
0,0,0.08763739035057937
0,0,0.08974750380960529
1,1,0.7744752028128361
0,0,0.12052338444963726
0,0,0.32636934372848375
0,0,0.20725874408498046
0,0,0.08150102070512662
0,0,0.11555714573367923
0,0,0.10897736089444404
0,0,0.18559392503736455
1,0,0.11397063753914181
0,0,0.1766256161737492
1,1,0.6607471064325275
0,0,0.14828016543950664
0,0,0.18648917773517995
0,0,0.08871242916770684
0,0,0.042444282676246295
0,0,0.1303317008425521
1,0,0.14516513118350427
0,0,0.10792803480978087
0,0,0.1698378979195969
0,0,0.09030061837593459
0,0,0.050295285668164526
0,0,0.07916213790380172
0,0,0.08413137895968284
0,0,0.0643723462772051
0,0,0.15817223454223167
0,0,0.0855341952227918
0,0,0.4240475199622394
1,1,0.7831873607093546
0,1,0.606244328892964
0,0,0.09736082156873387
0,0,0.236633874018041
0,0,0.16429821884896523
0,1,0.7943908379554107
0,0,0.23365028455122508
0,0,0.07880988449432177
0,0,0.06905326133098585
0,1,0.7009786230071675
0,0,0.27536133516656236
1,0,0.32687900820971283
0,0,0.11229722644795323
0,0,0.17028726691090196
0,0,0.10140815323968067
0,0,0.09224029607611187
0,0,0.02706752278198275
0,0,0.04425392071065217
0,0,0.045911435051271925
0,0,0.2977936470643555
0,0,0.18057711793779532
0,0,0.07874248459088265
1,0,0.2378359715268687
0,0,0.19921695439399598
0,0,0.2023822972618552
0,0,0.15949482976381815
1,0,0.26248996620654236
0,0,0.06272105275091665
0,0,0.03192339031262904
0,0,0.27490115858700004
1,1,0.5700304174688807
0,1,0.7810446830331991
0,0,0.34305242743002107
0,0,0.27706616837620734
0,0,0.21662003463761656
0,0,0.21928008313863154
0,0,0.4466435419546197
0,0,0.0786853391462282
0,0,0.1014820897299309
0,0,0.06770645770544718
1,0,0.11384146599688738
0,0,0.04676078506064599
0,0,0.13847246420662848
0,0,0.04924322332575371
0,0,0.10314457792230192
0,0,0.2592836691271283
0,0,0.15945067355171805
0,0,0.08844970897237898
0,0,0.06183004388710788
0,0,0.05023808146955982
0,0,0.05596422882965251
1,0,0.12820035759925144
0,0,0.4015170495939018
0,0,0.11814855013665196
0,0,0.14988855263999326
0,0,0.11551060081778852
0,0,0.14094248481947202
1,1,0.8078653120567089
0,0,0.19626639700697934
0,0,0.13552180821434873
0,0,0.16153755740836825
0,0,0.13875349065581682
0,0,0.1381054604146838
0,0,0.1989901522175066
0,0,0.0967586567545414
1,1,0.7311848867060777
0,0,0.16656672218382038
0,0,0.15752172639515633
0,0,0.08193081884647259
0,0,0.14516148772027582
0,0,0.15962007947662885
0,0,0.07578711437093139
0,0,0.10398471143345833
0,0,0.22461977502862832
0,0,0.060336177347210605
1,1,0.6655010524964056
0,0,0.07874164503774748
0,0,0.2194869838574155
1,1,0.5800961831328417
0,0,0.09054157885834477
0,0,0.1891481149447709
0,0,0.1131407240665937
1,0,0.14828016543950664
1,0,0.28533905351651173
1,0,0.16381019751447945
0,0,0.1769591538700147
0,0,0.06397923723783917
0,0,0.10371352579245985
0,0,0.08247619842616205
0,0,0.08334856833797932
1,0,0.2758268381173335
0,0,0.17260192441962838
1,0,0.4045403845883925
0,0,0.12658307535697005
0,0,0.16323049467723943
1,1,0.6766366677368671
0,0,0.1593149312866864
0,0,0.07540213868242054
0,0,0.11743150041344028
0,0,0.14743136623999412
0,0,0.07134958944987267
1,1,0.8329910645193749
0,0,0.48391966374752277
1,1,0.7732767641157333
0,0,0.04014553073987528
0,0,0.09115028735892225
0,0,0.18405285414140773
0,1,0.611152086415656
0,0,0.0908008070009904
0,1,0.6923014683806553
0,0,0.25495844253769345
0,0,0.06287264994826168
0,0,0.07036388217193514
0,0,0.05384481360593012
0,0,0.1274418657362833
0,0,0.3272456487669946
0,0,0.1722141443749449
0,0,0.13827206005502463
0,0,0.14641230790832097
1,1,0.6849511139684659
0,0,0.05183987334723688
0,0,0.31414095375944723
0,0,0.10502323579054934
1,0,0.18029433145098897
0,0,0.13770925581949559
0,0,0.09223324120616996
0,0,0.1521210755050067
1,0,0.17608039137318324
0,0,0.061738031474545145
0,0,0.11095270286432805
0,0,0.05488531900933873
0,0,0.20804814420727066
0,0,0.07213576830829113
0,0,0.12555675906056435
0,0,0.09346343277650551
1,0,0.1664685197693227
0,1,0.6608423179505246
1,0,0.09809172926157403
0,0,0.20788791791650163
0,0,0.21731835235853939
0,0,0.09013817260007895
0,0,0.3301338538980746
0,0,0.1399980784922551
1,1,0.6643816070952714
0,0,0.10524686789734798
0,0,0.06802216436386056
1,1,0.8001816293943025
0,1,0.7206345573715572
1,0,0.22233370405842778
1,0,0.30904436562651344
0,0,0.08906044440425943
0,0,0.1034677646163534
0,0,0.1113603848925812
0,0,0.04184534990869074
1,0,0.1256611137721887
1,0,0.39274132547554225
0,0,0.12090317069212868
1,0,0.33208529745374266
0,0,0.06363740590737892
0,0,0.39274132547554225
0,0,0.07813539860201231
0,1,0.8117961135689131
1,1,0.7393648718311875
0,0,0.09079732995225312
0,0,0.07154664878767861
0,0,0.16614427042832164
0,0,0.052023734590688
1,1,0.5379154270214204
1,0,0.026504786466699196
0,0,0.3950846295499494
0,0,0.12014642384795915
0,0,0.38043842707748227
0,0,0.13993727584264334
1,0,0.18236067766022265
0,0,0.08099506653608284
0,0,0.10210935218755222
0,0,0.06546536116087366
1,0,0.150538068181924
0,0,0.15004492277374643
0,0,0.05192744866030902
1,0,0.16111139325931123
0,0,0.07556600510286107
0,0,0.0744972418945362
1,0,0.21070037159814206
0,0,0.14909034312657732
0,0,0.15991096986580128
0,0,0.20310942032421414
0,0,0.11891871649138705
0,0,0.084733586762883
1,1,0.5070379462752379
1,1,0.6574667269192723
0,0,0.06497508116366874
0,0,0.0444016953223187
0,0,0.1516508540053506
0,0,0.07222332873306277
0,0,0.060628811734303095
0,0,0.06212948527341384
0,0,0.1266612901996084
0,0,0.052535160029004775
0,0,0.16595026132264765
1,0,0.22049920249215424
1,0,0.31678056496260276
0,0,0.18554003074672623
1,0,0.25605786181180906
0,0,0.03436220529771441
0,1,0.8181176990949384
0,0,0.15642037190316418
0,0,0.19380970566903885
1,0,0.1289917834410996
0,0,0.08604944751408601
1,0,0.30377804513851236
1,1,0.687070556155778
0,0,0.10528800665856862
0,0,0.16368482499475245
0,0,0.08035070365874977
0,0,0.08440761566232093
0,0,0.19864405717187408
0,0,0.09498974793212514
0,0,0.13672977624724475
1,0,0.3832768235356997
0,0,0.21987052403236307
0,0,0.12179604089473083
1,1,0.5502626284738331
0,1,0.5746057579185299
1,1,0.7406473413776371
1,1,0.7643692681694806
0,0,0.15312847008069297
0,0,0.12278624142251594
1,0,0.1076950342001524
0,0,0.04596581465226991
0,0,0.12642857882469252
0,0,0.11135195193978609
0,0,0.10228757396922082
0,0,0.20833388983407405
0,0,0.05914391478019323
0,0,0.07841706560344637
0,0,0.125922778285383
0,0,0.057318764480695714
1,1,0.707828353073907
0,0,0.16727617716344453
0,0,0.2736605503475068
1,0,0.11897418596160078
0,0,0.11849846599321612
0,0,0.07578575817732125
0,0,0.09615262889123974
0,0,0.13175405782754304
1,0,0.14199663922018513
0,0,0.15473728408108942
1,1,0.5735340537014143
1,1,0.6734284614350984
0,0,0.0318606022808352
0,0,0.05998298774527322
0,0,0.1868214571100707
0,0,0.15869738315321633
0,0,0.060803276609114
0,0,0.4111063725276861
0,0,0.1772004827604524
0,0,0.35263570037603514
0,0,0.042847316129110656
1,0,0.18836403451127873
1,0,0.4126811842245485
0,0,0.05996051485906934
0,0,0.05136442165537666
0,0,0.052497465369712164
0,0,0.1565791395817274
0,0,0.4058440716305497
0,0,0.20634746860626457
0,0,0.10696210009499478
0,0,0.02890938636194875
0,0,0.0709359343987143
0,0,0.1615781112294482
1,0,0.3343383393100087
0,0,0.3178239839740844
0,1,0.7998763117225914
0,0,0.10967084243077778
0,0,0.3165441879944102
0,0,0.10757079868454035
0,0,0.037293161460109525
0,0,0.26638604283898304
0,0,0.30625353558771223
0,0,0.06960501806183607
1,0,0.15566139300588266
0,0,0.30177747033420094
0,0,0.314686242976503
0,0,0.11879618426868822
0,0,0.041379869573283504
0,0,0.18042215622306168
1,1,0.6744773369956969
0,0,0.305520721433231
1,0,0.18297479106188955
0,1,0.7630991997651502
0,0,0.17821321773909263
0,0,0.0876195280211274
0,0,0.06557766975385322
0,0,0.1355127476589514
0,0,0.09637815101630591
0,0,0.026842877184257943
0,0,0.05849168567501428
1,0,0.15668473318586632
0,0,0.1515844725817992
0,0,0.07266663108637708
0,0,0.11789007784530575
0,0,0.056186515136949
1,1,0.6677691285815774
0,0,0.0648071436035062
0,0,0.21565790136076343
0,0,0.07543356534483617
0,0,0.09362442422208668
0,0,0.07671351737588869
1,1,0.697513331707915
0,0,0.09087304350300905
0,0,0.09113235191062863
0,0,0.14864116720948817
0,0,0.07684085731284454
0,0,0.1693148462952108
0,0,0.10209856003964414
1,0,0.14591396148671096
0,0,0.1610814773269836
0,0,0.08146467559084393
0,0,0.06786604523891875
0,0,0.12031034112203409
0,1,0.6699300762396746
0,0,0.09676940799118336
1,0,0.3084485895685777
1,1,0.7907703043676818
1,0,0.08387924971711945
0,0,0.1470708386963176
0,0,0.19101529872806727
0,0,0.18477834806171267
0,0,0.09407185747620267
0,0,0.16801475149229025
0,0,0.150568970028427
1,1,0.7749594905296595
0,0,0.12732625534326097
1,0,0.056600756976511776
0,0,0.04539136316489264
0,0,0.12094861338043673
0,0,0.13349390805254402
0,0,0.23109703053863365
0,0,0.1633576195684282
0,0,0.1269191768292526
0,0,0.21698019263973023
0,0,0.05778253852709511
1,0,0.11322893211416657
1,0,0.370974291395553
1,0,0.138059743166154
0,0,0.034428418678767794
0,0,0.08717788459143631
1,0,0.19473434780909252
0,0,0.054113392033653805
0,0,0.33595978727689746
0,0,0.2422944367928471
0,0,0.06423356209714856
0,0,0.06527775149400082
0,0,0.05018906623947274
0,0,0.11508832834898405
0,0,0.2017372960454199
1,1,0.7348269645745852
1,0,0.13595153911468197
1,1,0.7063159665234676
0,0,0.4314910397508905
0,0,0.1280799325097311
0,0,0.48876629953654716
0,0,0.1814965676705339
0,0,0.2663453211687217
0,0,0.11729520134011383
0,0,0.09850745380240392
0,0,0.29443556504640295
1,0,0.3795191642646947
1,0,0.17328985831976848
0,0,0.07666511022630262
0,0,0.034665486873685224
0,0,0.14345392119940492
0,0,0.30813639482808075
1,0,0.31425942737183804
0,0,0.19819260275750455
0,1,0.5063682656184106
1,0,0.1819384324012269
0,0,0.07911510934905204
0,1,0.6432696312592862
1,1,0.6209240320833415
0,0,0.10246295389111729
1,0,0.22278676026953448
0,1,0.6717773392746776
0,0,0.1991133017729487
0,1,0.5596968183645764
1,0,0.22963396338659106
0,0,0.04599313958781447
0,0,0.2388604577930478
0,0,0.15491710268262235
1,0,0.07059858855151437
0,0,0.050670380964770396
0,0,0.18843829887402466
0,0,0.12165760894745274
1,0,0.438086178541049
0,0,0.0930837341054805
1,0,0.332612597850919
0,0,0.06328165812226008
0,0,0.20225428336107934
0,0,0.13258989232026439
0,0,0.09013817260007895
1,0,0.13781954808145022
0,0,0.09923622710647659
0,0,0.08703288679782259
0,0,0.14345392119940492
1,0,0.15043119604842983
1,0,0.36536604395837624
0,0,0.16668254143956662
0,0,0.030450922523910347
1,1,0.7469759831966061
0,0,0.3220271772752894
0,0,0.34127619334821385
0,0,0.2726993386598648
0,0,0.10888101635434812
1,1,0.5737756960712608
0,0,0.17679669455761868
0,0,0.2074645059254218
0,0,0.06559603988612162
0,0,0.24398188644582355
1,1,0.7120660623293418
0,0,0.31095900400382137
0,0,0.10200842142431309
0,0,0.134263735066458
0,0,0.059204451090443505
1,0,0.13505545163184723
1,0,0.1531874444950194
0,0,0.13875349065581682
0,0,0.04937848729016864
1,0,0.16599228899784912
0,0,0.12022538961901706
0,0,0.16860824683046607
0,0,0.14295888873798487
0,0,0.24742983623565792
0,0,0.035536189457904134
1,0,0.4576003369478597
0,0,0.37661128700363694
0,0,0.07594117764848858
0,0,0.15999534017242004
1,0,0.2978205843043016
0,0,0.4931999489587146
0,0,0.12336292914673438
0,0,0.10403941205950347
0,0,0.3825862484572371
0,0,0.3950473356371667
0,0,0.11967268110096049
0,0,0.09508162321881075
0,0,0.19516132262275065
0,0,0.07862085988323235
1,0,0.10866547920599172
0,0,0.04403750422101452
0,0,0.15475439439707842
0,0,0.10556608722385707
0,0,0.16535861036428262
0,0,0.08027761662919818
0,0,0.32297011318857094
0,0,0.05983936520197662
0,0,0.15629372765139973
0,0,0.06972396516719566
0,0,0.38057409432931777
0,0,0.04624128196066815
0,0,0.17713981542127816
0,0,0.09817328122961592
0,0,0.4945555367145429
0,0,0.03726905474391709
0,0,0.14211270005921603
0,1,0.5355245257768793
1,0,0.07170129078046734
0,0,0.09319605194234891
1,1,0.6179162469971268
0,0,0.14695239125214213
1,0,0.15004492277374643
0,0,0.4298143171962967
1,0,0.38320999153158714
1,1,0.5954004530516708
0,0,0.0509882784271302
1,1,0.5394794473850858
0,0,0.12404237013062641
0,0,0.09553719879965604
0,0,0.18453183837817955
0,0,0.16176654122371392
0,0,0.07777996314173813
1,1,0.6057517119936896
0,0,0.10524686789734798
0,0,0.23108121923638
0,0,0.1631430190790161
0,0,0.0489949831934862
0,0,0.15004492277374643
0,0,0.10374785570754294
0,0,0.07816867070854303
1,0,0.03835890404983272
0,0,0.060497580040218595
1,1,0.7572745039706664
0,0,0.1512710619785131
1,1,0.6352934101106716
1,1,0.559661002255782
0,0,0.06204244238461781
0,0,0.049113976769484424
1,0,0.1276788658535485
0,0,0.08285686709618958
0,0,0.2600266039873932
1,0,0.2495368876792072
0,0,0.08340111452601918
0,0,0.11943704086792048
0,0,0.09208966323582014
1,0,0.39520844307721387
0,0,0.11912629330900196
1,1,0.5359231947688876
0,0,0.13070200647774075
1,0,0.08194782536927267
0,0,0.12875743770850948
0,0,0.20447827395326132
1,0,0.19956396254750508
0,0,0.09698784370953141
0,0,0.29082758256308977
0,0,0.08483014976612778
1,1,0.642537422305082
0,0,0.12009160300253319
0,0,0.08522143427351356
0,0,0.17333238906891787
0,0,0.035310811057306705
1,0,0.4485199457517648
1,0,0.4275023855257425
1,0,0.07278683811841481
0,0,0.07549773080472505
